,State,Year,Population,CO2 Emissions (Millions of tonnes),PPP,GDP,Average Salary,Average Disposable Income,Violent Crimes Committed,Unemployment Rate,Hospital Count,Traffic Fatalities,Air Quality Index,Violent Crimes Per Capita,Hospitals Per Capita
3049,Texas,2027,32384104,630.9178880393738,96.42518855055096,2302771.4351067543,71465.83428502083,64582.413088321686,136604.16994916275,3.978250769393526,500.0,15275.051862329012,44.16660744872843,421.82476300459865,1.543967373622565
3050,Texas,2028,32826528,626.7450355790788,96.05264128166891,2371081.5165605545,73711.63639998436,66598.01632905006,139345.48863169085,3.8351234685214877,500.0,15646.406412069802,44.35166708678207,424.49048718064506,1.5231583431546583
3051,Texas,2029,33269020,622.2713179152925,95.64412377466215,2440770.1329927444,76005.74360156059,68655.57293510437,141037.1553672729,3.687953472865047,500.0,16017.760961810476,44.53910777260444,423.92939547745294,1.5028996946708981
3052,Texas,2030,33711453,617.4967350481311,95.19963602955977,2511837.2844018936,78348.73325037956,70755.54631447792,141958.0458855061,3.5367407824242036,500.0,16389.11551155115,44.7289295061928,421.0973816094669,1.4831754656199483
3053,Utah,1960,890627,,,,2122.0,1917.0,,,,,,,
3054,Utah,1961,907491,,,,2187.0,1972.0,,,,,,,
3055,Utah,1962,924356,,,,2326.0,2103.0,,,,,,,
3056,Utah,1963,941220,,,,2377.0,2146.0,,,,,,,
3057,Utah,1964,958085,,,,2492.0,2280.0,,,,,,,
3058,Utah,1965,974950,,,,2599.0,2381.0,,,,,,,
3059,Utah,1966,991814,,,,2727.0,2487.0,,,,,,,
3060,Utah,1967,1008679,,,,2849.0,2592.0,,,,,,,
3061,Utah,1968,1025543,,,,3024.0,2720.0,,,,,,,
3062,Utah,1969,1042408,,,,3254.0,2895.0,,,,,,,
3063,Utah,1970,1059273,24.4096830302914,,,3558.0,3201.0,,,,,,,
3064,Utah,1971,1099449,25.52683499603136,,,3855.0,3495.0,,,,,,,
3065,Utah,1972,1139625,25.79587536500457,,,4179.0,3768.0,,,,,,,
3066,Utah,1973,1179802,28.25896257156973,,,4520.0,4070.0,,,,,,,
3067,Utah,1974,1219978,29.62977443873099,,,4930.0,4430.0,,,,,,,
3068,Utah,1975,1260155,31.01561877687222,,,5341.0,4854.0,,,,,,,
3069,Utah,1976,1300331,30.78043004855795,,,5866.0,5262.0,,5.61,,,,,
3070,Utah,1977,1340507,31.98795412176558,,,6412.0,5733.0,,5.21,,,,,
3071,Utah,1978,1380684,34.12358252616505,,,7119.0,6354.0,,3.87,,,,,
3072,Utah,1979,1420860,36.70265259838393,,,7747.0,6876.0,,4.4,,,,,
3073,Utah,1980,1461037,35.95183537716634,,,8365.0,7445.0,,6.28,,,43.5,,
3074,Utah,1981,1487218,33.77682531916846,,,9158.0,8107.0,,6.65,,,46.2,,
3075,Utah,1982,1513399,32.23276739757311,,,9663.0,8539.0,,8.11,,,54.4,,
3076,Utah,1983,1539580,33.51909378828917,,,10117.0,9048.0,,9.02,,,48.5,,
3077,Utah,1984,1565762,35.8634884740888,,,10972.0,9864.0,,6.57,,,48.6,,
3078,Utah,1985,1591943,36.88420549550868,,,11601.0,10400.0,,6.05,,,52.6,,
3079,Utah,1986,1618124,35.8914221136033,,,12046.0,10793.0,,6.16,,,54.5,,
3080,Utah,1987,1644306,44.53437028451876,,,12471.0,11132.0,,6.27,,,45.333333333333336,,
3081,Utah,1988,1670487,51.65964891238417,,,13206.0,11812.0,,4.96,,,37.333333333333336,,
3082,Utah,1989,1696668,52.26117609589492,,,14035.0,12570.0,,4.6,,,39.625,,
3083,Utah,1990,1722850,54.46855001319566,,,15004.0,13281.0,,4.38,,,34.0,,
3084,Utah,1991,1773881,53.39697665353344,,,15663.0,13949.0,,4.76,,,33.875,,
3085,Utah,1992,1824913,55.0002459133531,,,16390.0,14599.0,,4.88,,,38.5,,
3086,Utah,1993,1875945,56.70197690610298,,,17102.0,15195.0,,4.05,,,39.111111111111114,,
3087,Utah,1994,1926977,57.75932839045802,,,17920.0,15827.0,,3.74,,,36.666666666666664,,
3088,Utah,1995,1978009,57.98775523461499,,,19003.0,16721.0,,3.43,,,35.0,,
3089,Utah,1996,2029041,58.79072713406394,,,20156.0,17696.0,,3.38,,,34.45454545454545,,
3090,Utah,1997,2080073,61.11837557565551,,86283.5,21229.0,18590.0,,3.17,,,32.90909090909091,,
3091,Utah,1998,2131105,63.54039486920732,,91312.7,22207.0,19421.0,,3.56,,,38.888888888888886,,
3092,Utah,1999,2182137,62.41608227424379,,95206.8,22995.0,20079.0,,3.51,42.0,,40.44444444444444,,1.9247187504725871
3093,Utah,2000,2233169,65.3871288627335,,98648.5,24162.0,21088.0,,3.32,42.0,,31.692307692307693,,1.8807354033662478
3094,Utah,2001,2286240,63.17533826249013,,100244.3,24867.0,21841.0,,4.37,42.0,,35.0,,1.8370774721813983
3095,Utah,2002,2339312,62.52608694005039,,102828.1,25167.0,22575.0,,5.67,42.0,,34.5,,1.795399673066269
3096,Utah,2003,2392383,63.5160287713191,,104829.2,25749.0,23274.0,,5.57,42.0,,32.142857142857146,,1.7555717458283226
3097,Utah,2004,2445455,65.9184578934539,,111318.9,26980.0,24429.0,,5.01,43.0,,36.416666666666664,,1.7583639854342035
3098,Utah,2005,2498527,67.48750566397244,,118430.2,28751.0,25631.0,,4.04,43.0,743.0,36.15384615384615,,1.721014021461445
3099,Utah,2006,2551598,68.74739340206405,,127539.4,31107.0,27532.0,,2.87,43.0,,38.76923076923077,,1.6852184395817835
3100,Utah,2007,2604670,70.68174625176316,,133799.8,32924.0,29017.0,,2.56,41.0,,46.833333333333336,,1.5740957587717446
3101,Utah,2008,2657741,69.77174910728897,96.975,133662.9,33784.0,30139.0,6110.0,3.34,43.0,,45.833333333333336,229.8944855800471,1.6179153649659617
3102,Utah,2009,2710813,65.01420101291095,100.036,130958.6,31796.0,28956.0,5955.0,7.26,44.0,,44.75,219.67579467857058,1.62312929737315
3103,Utah,2010,2763885,63.95804689875846,97.291,133739.1,32037.0,29218.0,5869.0,7.93,44.0,,44.0,212.34602742154613,1.5919620389415623
3104,Utah,2011,2814658,64.33937284177205,99.824,138301.1,34015.0,30757.0,5500.0,7.06,46.0,,43.333333333333336,195.40562299220724,1.6343015741166422
3105,Utah,2012,2865431,61.52010155120242,99.423,140622.5,35622.0,32084.0,5797.0,4.77,47.0,,46.333333333333336,202.30813444818597,1.6402419042719927
3106,Utah,2013,2916204,66.28005944303544,98.575,145026.9,36102.0,32226.0,6542.0,4.21,47.0,,46.46666666666667,224.33272843737956,1.611684230595665
3107,Utah,2014,2966977,65.09495475209302,97.934,150076.3,37621.0,33527.0,6242.0,3.63,47.0,1167.0,42.86666666666667,210.382486955578,1.584103954968306
3108,Utah,2015,3017750,63.40511612093101,97.656,155431.5,39881.0,35376.0,7038.0,3.51,47.0,1223.0,41.92857142857143,233.22011432358545,1.5574517438488942
3109,Utah,2016,3068523,58.55631620059414,97.082,162528.2,41295.0,36513.0,7307.0,3.35,47.0,1211.0,41.07142857142857,238.12759428558954,1.531681528865842
3110,Utah,2017,3119296,58.77255920355645,98.708,172075.0,43030.0,38189.0,7436.0,3.17,53.0,1238.0,45.714285714285715,238.38712324832272,1.6991013356860007
3111,Utah,2018,3170069,61.00833225134664,95.977,182106.0,45463.0,40390.0,7391.0,2.92,54.0,1284.0,45.8,233.14949926957425,1.70343295366757
3112,Utah,2019,3220842,61.29344740624222,97.259,192760.6,48163.0,42594.0,7413.0,2.54,53.0,1301.0,43.93333333333333,230.15720733895049,1.6455324415168455
3113,Utah,2020,3271616,57.11126963669732,95.262,194750.2,51741.0,45667.0,7745.0,4.85,53.0,1461.0,42.86666666666667,236.73316183806412,1.6199945225845578
3114,Utah,2021,3358340,61.99359030542685,94.573,210446.9,58183.0,50452.0,8270.0,2.76,54.0,1583.0,43.86666666666667,246.2526128980389,1.607937254715127
3115,Utah,2022,3417014,60.05088451272957,94.572,217442.5,60607.0,51458.0,8217.0,2.3,54.0,1537.0,43.53333333333333,240.47311483066795,1.5803271511325387
3116,Utah,2023,3476084,60.29381832802028,95.002,225459.4,63700.0,55624.0,7947.0,3.4492599444981806,54.0,1572.9108910891082,41.9375,228.61933140856206,1.5534722406017805
3117,Utah,2024,3535541,59.60354464170814,93.2091053568729,235715.5,66443.0,57962.0,8629.576646934962,3.406965772436024,55.0,1620.2300801508682,41.529411764705884,244.08079688327646,1.5556317972270721
3118,Utah,2025,3595375,58.85816298077407,92.36189401229785,240193.2128214836,64518.759423971176,56148.75286412239,8957.008264177712,3.365203892847603,55.0,1667.5492692126427,48.933321995602455,249.1258426221941,1.5297430726975627
3119,Utah,2026,3655580,58.05767334521806,91.45289660331036,249386.3170067072,67095.4667403698,58303.28501343727,8863.931902223849,3.3239743057320084,56.0,1714.8684582744027,49.922469902725425,242.47675887886052,1.5319046498777211
3120,Utah,2027,3716144,57.20207573501102,90.48211312988133,258849.99630057812,69754.21215987206,60522.64365887642,8828.939930519788,3.2832770110890124,56.0,1762.1876473361626,50.95438578889298,237.5833641139791,1.506938374831546
3121,Utah,2028,3777060,56.29137015018205,89.44954359203984,268584.2507029176,72496.51675963402,62807.97148823738,8818.18319772603,3.2431120089195247,57.0,1809.5068363979226,52.029069654177874,233.46685511286634,1.5091102603612334
3122,Utah,2029,3838318,55.325556590702035,88.35518798977137,278589.08021348715,75323.90161395073,65160.41119027138,8816.098566801636,3.2034792992226357,58.0,1856.8260254596971,53.14652149853646,229.6865076526134,1.5110785505526119
3123,Utah,2030,3899910,54.304635056629195,87.19904632309044,288864.48483264446,78237.88779711723,67581.10545277596,8815.643790540984,3.164378881999255,58.0,1904.145214521457,54.306741321939626,226.0473649530626,1.4872138074981218
3124,Vermont,1960,389881,,,,1975.0,1781.0,,,,,,,
3125,Vermont,1961,395325,,,,2053.0,1855.0,,,,,,,
3126,Vermont,1962,400770,,,,2139.0,1933.0,,,,,,,
3127,Vermont,1963,406215,,,,2195.0,1963.0,,,,,,,
3128,Vermont,1964,411660,,,,2340.0,2110.0,,,,,,,
3129,Vermont,1965,417105,,,,2530.0,2297.0,,,,,,,
3130,Vermont,1966,422550,,,,2808.0,2513.0,,,,,,,
3131,Vermont,1967,427995,,,,2969.0,2654.0,,,,,,,
3132,Vermont,1968,433440,,,,3215.0,2844.0,,,,,,,
3133,Vermont,1969,438885,,,,3468.0,3019.0,,,,,,,
3134,Vermont,1970,444330,5.538684942424887,,,3728.0,3265.0,,,,,,,
3135,Vermont,1971,451042,5.494819585524474,,,3967.0,3570.0,,,,,,,
3136,Vermont,1972,457755,5.773372622708324,,,4294.0,3797.0,,,,,,,
3137,Vermont,1973,464467,5.928265422287466,,,4661.0,4168.0,,,,,,,
3138,Vermont,1974,471180,5.308070834626831,,,4996.0,4469.0,,,,,,,
3139,Vermont,1975,477893,5.17218380579742,,,5401.0,4857.0,,,,,,,
3140,Vermont,1976,484605,5.872077986370117,,,5928.0,5356.0,,8.26,,,,,
3141,Vermont,1977,491318,5.835436195830833,,,6339.0,5679.0,,7.01,,,,,
3142,Vermont,1978,498030,5.802649522175684,,,7171.0,6417.0,,5.66,,,,,
3143,Vermont,1979,504743,5.355550541812105,,,7939.0,7056.0,,4.98,,,,,
3144,Vermont,1980,511456,4.61327594786549,,,8793.0,7785.0,,5.93,,,28.0,,
3145,Vermont,1981,516586,4.469383959755153,,,9817.0,8655.0,,5.85,,,29.0,,
3146,Vermont,1982,521716,4.0549377098706,,,10578.0,9427.0,,6.85,,,31.333333333333332,,
3147,Vermont,1983,526846,4.412024562657403,,,11286.0,10089.0,,6.54,,,26.333333333333332,,
3148,Vermont,1984,531976,4.971267040445445,,,12305.0,11023.0,,4.92,,,28.75,,
3149,Vermont,1985,537107,5.177460386078454,,,13265.0,11824.0,,4.58,,,29.25,,
3150,Vermont,1986,542237,5.055731458266576,,,14165.0,12566.0,,4.32,,,27.8,,
3151,Vermont,1987,547367,5.447403791694729,,,15128.0,13304.0,,3.77,,,29.8,,
3152,Vermont,1988,552497,5.725466513678632,,,16307.0,14420.0,,3.01,,,28.8,,
3153,Vermont,1989,557627,5.631882442696338,,,17757.0,15652.0,,3.62,,,29.2,,
3154,Vermont,1990,562758,5.466526105703917,,,18226.0,16101.0,,4.71,,,28.4,,
3155,Vermont,1991,567364,5.668849474257621,,,18479.0,16436.0,,5.96,,,27.4,,
3156,Vermont,1992,571971,6.135557765930285,,,19602.0,17492.0,,6.25,,,26.0,,
3157,Vermont,1993,576578,6.193967961120477,,,20184.0,18000.0,,5.21,,,26.6,,
3158,Vermont,1994,581185,6.019367706759717,,,20936.0,18698.0,,4.4,,,27.6,,
3159,Vermont,1995,585792,5.990927014606042,,,21837.0,19514.0,,4.17,,,25.8,,
3160,Vermont,1996,590399,6.282664476577217,,,22816.0,20251.0,,4.29,,,25.8,,
3161,Vermont,1997,595006,6.494663227937404,,21372.2,24042.0,21179.0,,3.94,,,27.2,,
3162,Vermont,1998,599613,6.251623058588762,,22266.5,25747.0,22612.0,,3.47,,,29.25,,
3163,Vermont,1999,604220,6.509999197448856,,23561.7,27000.0,23679.0,,3.08,14.0,,39.0,,2.31703684088577
3164,Vermont,2000,608827,6.784148524658639,,24844.6,29002.0,25326.0,,2.81,14.0,,35.75,,2.2995037999300294
3165,Vermont,2001,610518,6.618403808259122,,25681.8,30704.0,27003.0,,3.29,14.0,,40.25,,2.293134682351708
3166,Vermont,2002,612209,6.360864510818842,,26522.8,31194.0,27918.0,,3.83,14.0,,37.75,,2.286800749417274
3167,Vermont,2003,613901,6.665346274412299,,27548.1,32282.0,29276.0,,4.38,14.0,,32.2,,2.2804979956051543
3168,Vermont,2004,615592,7.072842105305069,,28989.2,33955.0,30854.0,,3.68,14.0,,29.4,,2.274233583282434
3169,Vermont,2005,617284,6.815629392759765,,29283.2,34573.0,31046.0,,3.45,14.0,272.0,33.2,,2.2679998185600145
3170,Vermont,2006,618975,6.678228453479603,,29420.9,36609.0,32677.0,,3.72,14.0,,28.0,,2.261803788521346
3171,Vermont,2007,620666,6.510392704354026,,29296.6,38595.0,34273.0,,3.94,14.0,,27.0,,2.2556415205601725
3172,Vermont,2008,622358,5.925522800526823,100.885,30168.6,40774.0,36434.0,853.0,4.57,14.0,,35.5,137.05937740014588,2.2495091249730863
3173,Vermont,2009,624049,6.178754477958105,101.704,29565.7,40358.0,37041.0,835.0,6.17,14.0,,40.333333333333336,133.8035955509904,2.2434135781004376
3174,Vermont,2010,625741,5.868021555738475,99.614,30890.6,41491.0,38042.0,809.0,6.32,14.0,,39.0,129.28671766753337,2.2373474009214678
3175,Vermont,2011,627474,5.795088040950269,99.253,31663.6,43754.0,39630.0,916.0,5.57,14.0,,36.5,145.98214428008174,2.2311681440187163
3176,Vermont,2012,629208,5.435747557809842,100.05,31898.1,44858.0,40749.0,879.0,4.82,14.0,,35.25,139.69943166647593,2.2250193894546797
3177,Vermont,2013,630941,5.699589169065742,100.497,31494.6,45296.0,40743.0,771.0,4.42,14.0,,35.75,122.19843059810664,2.218907948603752
3178,Vermont,2014,632675,5.862814628042846,98.076,31847.7,46894.0,42097.0,637.0,3.99,14.0,322.0,33.75,100.68360532658949,2.2128264906942743
3179,Vermont,2015,634409,6.092666029428566,100.159,32042.9,48117.0,43061.0,764.0,3.53,14.0,346.0,34.0,120.4270431220238,2.206778277105148
3180,Vermont,2016,636142,5.86840567826775,98.332,32312.7,48827.0,43613.0,804.0,3.12,14.0,372.0,31.0,126.38687588620151,2.200766495530872
3181,Vermont,2017,637876,5.790905493772557,100.398,32589.2,50009.0,44736.0,1091.0,3.01,14.0,394.0,32.0,171.0363769760894,2.194783939198214
3182,Vermont,2018,639609,5.81774058962077,100.239,32827.8,51691.0,46468.0,1116.0,2.48,14.0,444.0,32.0,174.48159735088154,2.1888372427529945
3183,Vermont,2019,641343,5.988229271716901,99.616,33339.4,54278.0,48556.0,1266.0,2.1,14.0,405.0,31.75,197.39827206346683,2.1829192803226976
3184,Vermont,2020,643077,5.391040009117819,102.132,32252.7,58131.0,52295.0,1135.0,5.72,14.0,481.0,31.75,176.49519419913943,2.1770332324122927
3185,Vermont,2021,635716,5.540452279733822,98.661,33721.9,60807.0,53779.0,1232.0,3.7,14.0,536.0,32.0,193.79723020971628,2.2022412523831396
3186,Vermont,2022,634835,5.50568389579955,100.99,34752.6,63523.0,55129.0,1446.0,2.62,14.0,584.0,32.0,227.77572125040365,2.2052974394921514
3187,Vermont,2023,633702,5.745985876850227,96.635,35236.6,66803.0,59342.0,1392.0,4.004465001542485,14.0,525.9108910891082,33.0,219.66160750636735,2.2092403053801313
3188,Vermont,2024,632314,5.709200373090425,99.16687321426343,36041.3,70086.0,62245.0,1484.3711940375797,4.048700277519856,14.0,543.4205563413489,30.75,234.75222658957094,2.214089835113567
3189,Vermont,2025,630666,5.670499233773626,99.10072699577086,34437.302625633776,68068.96805931628,60394.78179785609,1571.8363996045082,4.096936179648765,14.0,560.9302215935895,32.50284237720916,249.23436487847894,2.219875496697142
3190,Vermont,2026,628754,5.629882458899374,99.03651109940756,34458.052156195045,70071.70274575055,62114.66594865918,1707.6051199016947,4.14917270793012,14.0,578.4398868458302,32.36204491828539,271.5855676308532,2.2266259936318495
3191,Vermont,2027,626574,5.587350048467215,98.97422552517219,34450.62765619904,72106.19834645092,63857.950293034315,1841.2046700330975,4.205409862363922,14.0,595.9495520980636,32.20908876203612,293.85270854409816,2.234372955149751
3192,Vermont,2028,624122,5.542902002478968,98.91387027306473,34415.029125638306,74172.55202265084,65624.57939365506,1974.3190585771954,4.265647642949261,14.0,613.4592173503042,32.04397390848317,316.3354373948035,2.2431511787759444
3193,Vermont,2029,621392,5.496538320933723,98.85544534308565,34351.2565645054,76270.8609354645,67414.49781307578,2108.3258706161287,4.329886049687957,14.0,630.9688826025449,31.86670035761199,339.29079721273024,2.2530061539253805
3194,Vermont,2030,618381,5.448259003831481,98.7989507352354,34259.309972807765,78401.22224618495,69227.65011379123,2244.3811883263843,4.39812508257819,14.0,648.4785478547856,31.677268109426223,362.9447198937846,2.263976415834251
3195,Virginia,1960,3966949,,,,2050.0,1837.0,,,,,,,
3196,Virginia,1961,4035103,,,,2126.0,1911.0,,,,,,,
3197,Virginia,1962,4103258,,,,2248.0,2010.0,,,,,,,
3198,Virginia,1963,4171412,,,,2364.0,2097.0,,,,,,,
3199,Virginia,1964,4239567,,,,2559.0,2312.0,,,,,,,
3200,Virginia,1965,4307721,,,,2729.0,2453.0,,,,,,,
3201,Virginia,1966,4375876,,,,2923.0,2608.0,,,,,,,
3202,Virginia,1967,4444030,,,,3161.0,2815.0,,,,,,,
3203,Virginia,1968,4512185,,,,3459.0,3057.0,,,,,,,
3204,Virginia,1969,4580339,,,,3868.0,3361.0,,,,,,,
3205,Virginia,1970,4648494,86.63264213733514,,,4157.0,3633.0,,,,,,,
3206,Virginia,1971,4718326,87.43350785972088,,,4505.0,3975.0,,,,,,,
3207,Virginia,1972,4788158,88.69673728940184,,,4922.0,4286.0,,,,,,,
3208,Virginia,1973,4857991,89.58456899617393,,,5424.0,4752.0,,,,,,,
3209,Virginia,1974,4927823,84.99783992503235,,,5924.0,5150.0,,,,,,,
3210,Virginia,1975,4997656,81.17446076709363,,,6404.0,5688.0,,,,,,,
3211,Virginia,1976,5067488,86.11643678671318,,,6969.0,6147.0,,5.87,,,,,
3212,Virginia,1977,5137320,87.39587972887222,,,7613.0,6675.0,,5.45,,,,,
3213,Virginia,1978,5207153,84.7457732664492,,,8514.0,7427.0,,5.28,,,,,
3214,Virginia,1979,5276985,89.52570900059239,,,9425.0,8204.0,,4.72,,,,,
3215,Virginia,1980,5346818,81.8885486561855,,,10571.0,9193.0,,5.11,,,48.111111111111114,,
3216,Virginia,1981,5430872,78.33452359818993,,,11692.0,10098.0,,5.94,,,40.10526315789474,,
3217,Virginia,1982,5514926,74.82997511696614,,,12526.0,10891.0,,7.41,,,40.0,,
3218,Virginia,1983,5598980,77.28157765996383,,,13344.0,11715.0,,6.35,,,45.36842105263158,,
3219,Virginia,1984,5683034,83.1028969447308,,,14626.0,12916.0,,5.07,,,40.526315789473685,,
3220,Virginia,1985,5767088,82.57272343979712,,,15620.0,13710.0,,5.41,,,41.90909090909091,,
3221,Virginia,1986,5851142,87.49697017917184,,,16572.0,14553.0,,4.95,,,39.04761904761905,,
3222,Virginia,1987,5935196,93.99042680492188,,,17487.0,15227.0,,4.18,,,41.17391304347826,,
3223,Virginia,1988,6019250,97.18426810102976,,,18860.0,16532.0,,3.91,,,38.92857142857143,,
3224,Virginia,1989,6103304,100.2453930296641,,,20122.0,17560.0,,3.89,,,34.16216216216216,,
3225,Virginia,1990,6187358,95.177740588046,,,20840.0,18256.0,,4.42,,,33.523809523809526,,
3226,Virginia,1991,6276473,96.27153051991884,,,21452.0,18894.0,,5.81,,,34.80487804878049,,
3227,Virginia,1992,6365589,97.56991206720696,,,22390.0,19772.0,,6.16,,,31.6046511627907,,
3228,Virginia,1993,6454705,101.747409441167,,,23180.0,20428.0,,5.2,,,34.77272727272727,,
3229,Virginia,1994,6543820,100.517750930783,,,24085.0,21160.0,,4.8,,,32.44444444444444,,
3230,Virginia,1995,6632936,102.9894824261345,,,25011.0,21948.0,,4.45,,,31.068181818181817,,
3231,Virginia,1996,6722052,107.7580575361939,,,25935.0,22646.0,,4.32,,,30.738095238095237,,
3232,Virginia,1997,6811167,109.9797262653179,,319992.6,27328.0,23749.0,,3.7,,,31.348837209302324,,
3233,Virginia,1998,6900283,111.8358329217331,,338931.5,28965.0,24829.0,,2.78,,,33.97560975609756,,
3234,Virginia,1999,6989399,113.8837011941486,,356391.8,30574.0,25999.0,,2.7,89.0,,39.642857142857146,,1.273356979620136
3235,Virginia,2000,7078515,123.2718822947441,,372914.1,32631.0,27760.0,,2.28,88.0,,38.675,,1.2431986087477387
3236,Virginia,2001,7170765,120.80709959274,,386444.7,33940.0,28945.0,,3.28,87.0,,39.525,,1.2132596731311094
3237,Virginia,2002,7263016,119.3020705391024,,390242.4,34495.0,30199.0,,4.36,86.0,,39.925,,1.1840811034975003
3238,Virginia,2003,7355267,124.0645919859217,,404522.2,36151.0,31960.0,,4.34,84.0,,38.375,,1.1420387594359254
3239,Virginia,2004,7447518,127.6880448182596,,421744.4,38082.0,33753.0,,4.08,88.0,,36.6578947368421,,1.1816017094554185
3240,Virginia,2005,7539769,129.3640269525096,,442089.5,40027.0,35100.0,,3.82,87.0,2638.0,39.45945945945946,,1.1538815048577749
3241,Virginia,2006,7632020,122.9909741249807,,451263.1,42164.0,36802.0,,3.34,88.0,,38.05263157894737,,1.1530368107001816
3242,Virginia,2007,7724271,128.1484639781189,,457568.9,44020.0,38329.0,,3.28,87.0,,39.891891891891895,,1.1263198818373927
